filename,diff_mean_bitplane0,diff_var_bitplane0,diff_energy_bitplane0,diff_entropy_bitplane0,diff_mean_bitplane1,diff_var_bitplane1,diff_energy_bitplane1,diff_entropy_bitplane1,diff_mean_bitplane2,diff_var_bitplane2,diff_energy_bitplane2,diff_entropy_bitplane2,diff_mean_bitplane3,diff_var_bitplane3,diff_energy_bitplane3,diff_entropy_bitplane3,diff_mean_bitplane4,diff_var_bitplane4,diff_energy_bitplane4,diff_entropy_bitplane4,diff_mean_bitplane5,diff_var_bitplane5,diff_energy_bitplane5,diff_entropy_bitplane5,diff_mean_bitplane6,diff_var_bitplane6,diff_energy_bitplane6,diff_entropy_bitplane6,diff_mean_bitplane7,diff_var_bitplane7,diff_energy_bitplane7,diff_entropy_bitplane7,diff_mean_intensity,diff_var_intensity,diff_entropy_intensity,diff_skewness,diff_kurtosis,label
000000095239.png,0.00024207746478877024,-2.4506081372499544e-07,66.0,-4.901218045860745e-07,-0.0004144659624412128,4.514979124459195e-07,-113.0,9.02996233786979e-07,0.0003154342723005188,-2.4296213756158647e-06,86.0,-4.859339012064368e-06,0.0006308685446009266,1.8918651777666273e-05,172.0,3.784865701883522e-05,0.0009352992957746276,3.952311908234085e-05,255.0,7.909336193667738e-05,-0.000810592723004655,-5.722967768884146e-05,-221.0,-0.00011465013257605516,-0.0002640845070422393,-8.634664501094846e-05,-72.0,-0.00017927495567493512,0.00031176643192487585,0.000142189689618738,85.0,0.0003069948499825337,0.017752347417840042,0.39628827146134427,-0.0006065207174330567,-0.0007789473661736768,-0.001513079453484334,2
000000090546.png,-2.8328611897998623e-05,-1.150799701366001e-07,-5.0,-2.3016120631602632e-07,7.932011331446276e-05,4.143520934973832e-07,14.0,8.287117264638155e-07,6.232294617558587e-05,-3.1779404940923683e-09,11.0,-6.35588115471819e-09,1.699716713887689e-05,-2.5105730719343633e-07,3.0,-5.021511346736673e-07,-1.699716713887689e-05,1.5841552389317393e-07,-3.0,3.168402218367561e-07,-5.6657223795886225e-06,8.714940333276466e-07,-1.0,1.7569330501565616e-06,-1.1331444759177245e-05,-7.33686972675951e-07,-2.0,-1.4694296702755238e-06,5.6657223795886225e-06,1.9718960909131944e-06,1.0,4.115710938723538e-06,6.232294617802836e-05,-0.00015470038260900765,1.253749807084148e-05,-7.5630636346413205e-06,-2.1703808563700022e-05,1
000000184066.png,0.009166666666666712,7.352430555551681e-05,2816.0,0.00014705588409036352,0.00031249999999999334,4.471842448033891e-06,96.0,8.944295737389751e-06,0.0014941406250000844,-2.7553081512504685e-05,459.0,-5.511245182898694e-05,0.00041015624999996003,-1.2061691284231957e-05,126.0,-2.4130341534256416e-05,0.00045898437500002665,-3.0050627390643125e-05,141.0,-6.01873569344713e-05,-0.0003287760416666452,-3.9150248633268436e-05,-101.0,-7.867377507542184e-05,-5.859374999994671e-05,9.559249877888476e-06,-18.0,1.9290881357658662e-05,3.255208333330373e-05,8.277681138701976e-06,10.0,1.692672361752745e-05,0.01628906249999318,3.3088115463269787,-0.0025820725310365944,0.0010552521604315634,0.0022867639357793124,1
000000532593.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
000000513209.png,-2.185314685321238e-05,3.422513539241834e-08,-6.0,6.845032651803251e-08,-1.456876456884526e-05,3.279245522347374e-08,-4.0,6.558502119169418e-08,-1.0926573426550679e-05,-1.5890809906826675e-07,-3.0,-3.1783860776624095e-07,-7.284382284367119e-06,5.571533734372025e-09,-2.0,1.1143069356123192e-08,1.0926573426495167e-05,-9.913748202639017e-07,3.0,-1.988217367743239e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1853146847661264e-05,0.0008145290892116464,-2.802000489410261e-07,-8.689407830497764e-07,-1.5974099873972136e-06,1
000000152707.png,-3.2688284518633814e-06,-1.0012069340259444e-08,-1.0,-2.0024201186075175e-08,3.2688284518078703e-06,-1.8699168602420713e-09,1.0,-3.739834220084504e-09,9.806485355645655e-06,-2.631774484451732e-08,3.0,-5.263561586588139e-08,-3.595711297066373e-05,2.527059131396392e-08,-11.0,5.054119089908937e-08,1.634414225937242e-05,-1.221857132416293e-07,5.0,-2.4437597889725993e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.634414226714398e-05,-0.00228707810947526,1.002998984311887e-06,2.1619518400517457e-07,8.259380981368025e-07,1
000000152173.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
000000432839.png,-0.00017578124999995115,-1.7166137705748596e-08,-54.0,-3.433227568905295e-08,0.00012695312499999556,-3.673871359077818e-07,39.0,-7.347763267828711e-07,0.00027343749999997335,1.388549805414474e-07,84.0,2.7770999178056144e-07,0.00013020833333332593,7.620917426842677e-07,40.0,1.5242008983840094e-06,-0.00012695312499999556,-2.8609911600918636e-06,-39.0,-5.722951306408319e-06,-0.00011393229166667407,1.7857551577182829e-06,-35.0,3.5718028431608317e-06,-6.5104166666607455e-06,1.050737169050464e-06,-2.0,2.12001116128846e-06,7.812499999998446e-05,3.7647501627768865e-05,24.0,8.210006655795521e-05,0.006119791666677088,0.00021089850565658708,7.427293784090239e-05,0.0003342136793370587,0.001447111292979475,1
000000321021.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
000000436220.png,-1.825350467288267e-05,3.924983296710316e-08,-5.0,7.849978689300485e-08,-1.460280373832834e-05,-2.9427379005797505e-08,-4.0,-5.885483778111933e-08,-7.30140186916417e-06,-1.3967342976650698e-08,-2.0,-2.7934719981637102e-08,-3.6507009345543295e-06,-1.9151785990434433e-08,-1.0,-3.8303923588500766e-08,-7.301401869108659e-06,2.8734342821801206e-08,-2.0,5.746898257275035e-08,-7.301401869219681e-06,1.0123658111815814e-07,-2.0,2.02486138856095e-07,7.30140186916417e-06,6.370601068894644e-08,2.0,1.274152549024521e-07,0.0,0.0,0.0,0.0,1.0952102798000851e-05,-0.0014428817435145902,-3.2858409149127965e-07,2.777227747496891e-07,-1.6295105975672186e-07,1
000000388144.png,0.000525972916399664,6.289447703552997e-05,197.0,0.00012639370461264843,0.00014684523046687437,1.857168108929108e-05,55.0,3.7343320322680285e-05,0.00036844803280794425,5.1226459001962876e-05,138.0,0.00010312083148189544,0.0006621384937417485,9.110450344013143e-05,248.0,0.00018337209639496255,-0.0004618949976504805,-8.55052801861933e-05,-173.0,-0.00017300519316154617,0.0015699090093553858,6.184169957074159e-05,588.0,0.0001237475347732886,0.0006407791874920021,7.54302682101915e-05,240.0,0.00015156324261433873,0.00021359306249735255,2.402112162661063e-05,80.0,4.82463366708874e-05,0.1187871117946031,13.966938082431625,0.002364629470747559,-0.00015372664202256692,-0.0006119001112845357,2
000000566977.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
000000032796.png,0.0005391725352112964,1.3230135930408782e-06,147.0,2.646032753572669e-06,-0.00026775234741788223,-1.856117724241546e-07,-73.0,-3.71223613404581e-07,0.002941607981220673,-3.182857814190698e-05,802.0,-6.365982433664819e-05,0.0023877640845070824,0.00023391575312917134,651.0,0.0004693376850100073,-0.004804870892018753,-5.8580512195899326e-05,-1310.0,-0.00011716773184811125,0.007170627934272311,0.000375968773182328,1955.0,0.0007526406927325091,-0.0010526701877934252,-0.0004908406798841136,-287.0,-0.0010638463978493995,0.003003961267605715,-0.0006177931053253649,819.0,-0.001253466194949926,0.5005905223004703,-0.36658158171621835,-0.0013594032111434728,-0.0006045890967714129,0.001121663177504395,2
000000105094.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
000000415245.png,-0.0009919999999999929,-3.8727680001793274e-06,-186.0,-7.745577891626887e-06,0.001898666666666604,-3.240391111075658e-06,356.0,-6.480796302166247e-06,0.0004373333333332896,-3.111480888884355e-06,82.0,-6.22306717668053e-06,-0.0010880000000000334,-4.882363733330064e-05,-204.0,-9.771293792848468e-05,6.40000000000085e-05,5.188266666011909e-07,12.0,1.0376760666286344e-06,0.0007306666666666572,-5.5589119999976955e-05,137.0,-0.0001113935141190403,0.000144000000000033,3.989836799991875e-05,27.0,8.193824768787383e-05,0.00010666666666669933,-1.0034062222247231e-05,20.0,-2.012763535297335e-05,0.0431253333333359,3.55276274597054,-0.00041591748955216445,1.1168315467824375e-05,-0.00029554091787797887,2
000000573976.png,3.733333333333366e-05,8.263111106465715e-08,7.0,1.652624922465762e-07,-3.2000000000032e-05,1.0922666662804836e-07,-6.0,2.184541818550656e-07,7.466666666666733e-05,5.766257778483386e-07,14.0,1.1532744850217824e-06,1.0666666666714342e-05,-3.734186666271011e-07,2.0,-7.471426558547378e-07,1.066666666660332e-05,-7.338666666023563e-08,2.0,-1.4677564919018948e-07,0.0,0.0,0.0,0.0,5.33333333330166e-06,4.1218844440416014e-07,1.0,8.260241369795196e-07,-5.333333333357171e-06,-1.599914666694513e-06,-1.0,-3.301354900009379e-06,0.00018666666666433684,0.011342570523993345,-7.941521497301096e-06,-2.5374585914117453e-06,-3.9846868009618674e-06,1
000000083182.png,-0.005066265060240993,8.270830309103916e-06,-841.0,1.6541816841852963e-05,7.228915662649271e-05,-3.3444621852507517e-07,12.0,-6.688972107316005e-07,-0.00030722891566264954,-1.6471911734594613e-07,-51.0,-3.294382767693449e-07,0.00039759036144582094,-8.957758744210231e-07,66.0,-1.7915548747859944e-06,-0.0005120481927710641,-2.983143417042977e-05,-85.0,-5.9730512273148406e-05,0.00036144578313246356,-4.68137610679098e-06,60.0,-9.36327620593147e-06,0.00014457831325298542,-1.0501959645692338e-05,24.0,-2.1040978241848585e-05,3.0120481927742304e-05,-1.2201154013624649e-05,5.0,-2.5886100649463728e-05,0.013512048192779957,0.2902176118082025,0.0003367978196742172,0.0005388056205825054,-0.00027678354156757123,1
000000055935.png,-6.58665105386369e-05,-1.4948188611363378e-06,-18.0,-2.990151154347309e-06,-6.58665105386369e-05,-3.1959526118618964e-06,-18.0,-6.39692859516483e-06,-6.58665105386369e-05,3.7604262931589805e-06,-18.0,7.5290399059735336e-06,-6.58665105386369e-05,-9.08363967058734e-06,-18.0,-1.8283787050488165e-05,6.58665105386369e-05,-1.2647391956888132e-05,18.0,-2.5612720077727857e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.586651053908099e-05,0.014353032341205108,-3.417614298495408e-05,1.3341187704574153e-06,1.7534052498824337e-07,1
000000278515.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
000000417543.png,0.0003626666666666223,-2.951623111174806e-06,68.0,-5.903376825822093e-06,0.0004106666666666703,1.2330951111305666e-06,77.0,2.466197772665879e-06,0.0014879999999999893,1.2197631999971703e-05,279.0,2.439582845303878e-05,-0.00011733333333330265,3.8297600002401566e-07,-22.0,7.65954723536133e-07,0.0006399999999999739,-2.0370773333444614e-05,120.0,-4.075531911795771e-05,0.0007093333333333396,-7.089928533329792e-05,133.0,-0.00014227365407415427,-0.0012266666666666537,-0.0003631849244444263,-230.0,-0.0007487862278531265,0.0023839999999999417,-0.0008567015253332644,447.0,-0.0017934621015679442,0.26578133333333653,3.3675968006830317,0.0005957627798531817,-0.004144866784209222,0.013294690917610819,2
000000462939.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
000000370008.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
000000371520.png,0.004807942708333346,2.6121277279300692e-05,1477.0,5.224347116095096e-05,2.278645833331261e-05,1.2587441347577943e-07,7.0,2.51751387625454e-07,0.00014322916666670293,7.646348754164478e-08,44.0,1.529269904043673e-07,0.00029947916666661634,-1.9009908039935297e-06,92.0,-3.8020327869370263e-06,-6.835937499999334e-05,-2.3416201272996595e-06,-21.0,-4.685073284549368e-06,6.835937500004885e-05,5.7248751323402125e-06,21.0,1.147663116496389e-05,-9.76562500004663e-06,-3.535111745056607e-06,-3.0,-7.40586635061824e-06,1.9531250000037748e-05,6.240717569938603e-06,6.0,1.2934285911203602e-05,0.010791015625002842,2.0969263704614605,0.0015160196374566226,0.0015688771932466095,0.005103757877084281,1
000000123249.png,-2.953686200346528e-06,-3.19918694591248e-08,-1.0,-6.398624097236905e-08,-2.067580340264774e-05,-2.8879925056957134e-07,-7.0,-5.776360698650507e-07,5.9073724008040784e-06,1.0224835242378383e-07,2.0,2.0451713056424126e-07,0.0,0.0,0.0,0.0,2.953686200346528e-06,9.006055837201821e-08,1.0,1.8017696734595745e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.658317579573577e-05,-0.0023101558940652467,-2.3843725527328274e-06,-1.8671704837824876e-07,3.7174136600093277e-06,1
000000314545.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
000000254790.png,0.007573997064579174,-0.00017867351808106835,2477.0,-0.0003574201879046335,0.006782045009784743,-0.0003028113418325207,2218.0,-0.0006060349310276214,0.0014157289628180525,-0.00010509311408496425,463.0,-0.00021057372632526938,0.0006451810176124617,-3.933150057525148e-05,211.0,-7.876067671119813e-05,-3.363502935421758e-05,-1.128126947746999e-06,-11.0,-2.2571005237059794e-06,0.0007552592954990223,-0.00013977978038987038,247.0,-0.00028281876846458776,0.0005626223091976246,8.10489916552859e-05,184.0,0.00016323346227076208,0.0004708904109588796,0.00019113220618979798,154.0,0.00040561281832018903,0.15187438845401857,10.469917032156445,-0.016119322917318435,-0.0004147539008526602,0.00045557251803440835,2
000000509803.png,0.021080942622950793,0.000675364654068672,5761.0,0.0013513922569194925,0.0003037177985949491,-4.278811199520671e-07,83.0,-8.557628323746513e-07,8.782201405149737e-05,1.1183423928584624e-07,24.0,2.2366859997458022e-07,0.00010611826697892734,4.710240699423718e-07,29.0,9.420543303217954e-07,-9.148126463698336e-05,-6.814564198764916e-06,-25.0,-1.3654421878728229e-05,9.514051522246936e-05,6.373105502333054e-06,26.0,1.2765327284336436e-05,-2.1955503512915975e-05,-2.0930356320336685e-06,-6.0,-4.198821813572451e-06,1.8296252927374468e-05,6.1364887828097014e-06,5.0,1.2766972078193106e-05,0.025406176814996684,-3.2722674823817215,0.005439642317319304,0.0012500063667216232,0.0001135382065622359,1
000000489955.png,5.2083333333285964e-05,3.5637749581929334e-07,16.0,7.127661156847154e-07,0.0002539062499999911,3.18374633787033e-06,78.0,6.367826560382817e-06,-0.00013020833333332593,-5.306667750226701e-07,-40.0,-1.0613394326730585e-06,0.0006575520833332904,-1.7693116929701214e-05,202.0,-3.539478274960928e-05,0.0005468750000000022,3.414764404288673e-05,168.0,6.838426266608799e-05,9.765624999991118e-06,5.403200784848128e-07,3.0,1.0817448986566447e-06,-0.00014322916666664742,-2.9616546630722995e-05,-44.0,-6.0099642544164666e-05,0.00016601562500001554,5.6402619679790655e-05,51.0,0.00011747324946775883,0.026445312500001705,0.7155310228963572,-0.001181208406037193,-0.0003295092895365115,-0.0006320151519223494,2
000000400047.png,-0.0010030030030030446,3.499968436765366e-06,-167.0,6.999967633092297e-06,0.0010690690690690619,-1.0273336399635458e-06,178.0,-2.054668695183892e-06,-0.0006186186186185605,3.232421610932512e-07,-103.0,6.464844635178935e-07,1.20120120120637e-05,-3.367692015532331e-07,2.0,-6.737149580438029e-07,-0.0006726726726726806,2.4822227633031213e-05,-112.0,4.966701443132049e-05,0.0007867867867867862,-8.289850210568828e-05,131.0,-0.00016641468691780403,0.00042642642642642947,0.00013595703811927762,71.0,0.00028173388106234043,0.002246246246246253,-0.0007839331944557992,374.0,-0.0016366237689950935,0.3279819819819636,2.239518830073166,0.0004945677933188009,0.0007584905687768595,-0.0063840822909400075,2
000000277458.png,-7.142857142855563e-05,-1.250000000729834e-07,-16.0,-2.5000025571930706e-07,0.003638392857142847,-3.110501036351909e-05,815.0,-6.221181093202244e-05,0.004116071428571455,0.000238070631377596,922.0,0.00047667599639955593,0.0034866071428571455,5.312406329718855e-05,781.0,0.00010625678045828035,-0.00413392857142858,0.000426680484693992,-926.0,0.0008564157926096438,-0.008160714285714299,0.0009353490114796248,-1828.0,0.001878997534641047,0.008683035714285747,0.0015735288783482182,1945.0,0.0031822875026881192,0.0016160714285713418,-0.0005028290816325998,362.0,-0.0010401378326463373,0.4868482142857147,0.8546172585292879,-0.0015200657578589016,-0.00013028587544605674,0.00012708505184422236,2
000000218887.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
000000235645.png,2.1955503512860464e-05,1.0524630270070112e-07,6.0,2.1049421761176745e-07,-2.9274004683832455e-05,-2.0181581114608882e-07,-8.0,-4.036380168992437e-07,-7.3185011709164804e-06,-7.895882920827546e-07,-2.0,-1.5853470002324954e-06,7.318501170971992e-06,5.436922233259533e-07,2.0,1.0893915289855727e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.318501189956805e-06,0.00017969175223697675,-9.757906264340477e-06,8.362969250441665e-07,-2.6102791030879757e-06,1
000000154915.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
000000403001.png,-5.333333333329415e-05,-4.721777768779134e-08,-10.0,-9.443558035560073e-08,-6.399999999995298e-05,1.6179199993637816e-07,-12.0,3.235846897098327e-07,1.066666666665883e-05,2.9468444545655004e-08,2.0,5.893703880488488e-08,2.133333333331766e-05,-4.942506667271473e-07,4.0,-9.886782518231385e-07,3.2000000000032e-05,-4.891306667476059e-07,6.0,-9.783375317651277e-07,-2.133333333331766e-05,2.9249991111146567e-06,-4.0,5.887075316124424e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001386666666576275,-0.007930965218747588,4.59079852799249e-06,6.0720080479054195e-06,1.0047669037227536e-05,1
000000325726.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
000000348272.png,0.04635539504716979,0.0011043913214178191,12579.0,0.0022107866301164236,-0.002218455188679247,-8.407500427606851e-05,-602.0,-0.0001682308569117552,-0.002096845518867907,-8.5686615413888e-05,-569.0,-0.00017146897115716264,-1.1055424528283453e-05,-1.733521203528543e-07,-3.0,-3.467326596950926e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03344265919811562,-1.0733568612504314,-0.03491133760929177,-0.0004936396397400931,3.9546970551862515e-05,1
000000343931.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
000000094641.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
000000078607.png,3.58072916666341e-05,9.218745762595848e-07,11.0,1.8441566778104601e-06,-1.6276041666651864e-05,-6.585650963453205e-08,-5.0,-1.3171373836051714e-07,6.5104166666607455e-06,9.748670815046268e-09,2.0,1.9497356174014158e-08,6.5104166666607455e-06,-2.592722575245343e-07,2.0,-5.188189079463612e-07,-3.2552083333303727e-06,-2.8306113361575846e-07,-1.0,-5.675556702389173e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.929687499886313e-05,-0.0038432098081102595,-4.6206000590132135e-06,4.761248735829504e-07,4.877842509909414e-07,1
000000149735.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
000000411983.png,0.00018078512396701996,-2.8481127484492053e-06,42.0,-5.696696882995234e-06,8.60881542696923e-06,4.4467021176330945e-09,2.0,8.893405012422306e-09,0.0,0.0,0.0,0.0,-8.60881542702474e-06,-9.879090012709923e-08,-2.0,-1.9759047409362296e-07,1.721763085393846e-05,-9.041627771488869e-08,4.0,-1.808342178222233e-07,1.721763085399397e-05,1.66232549955736e-06,4.0,3.335039396867856e-06,0.0,0.0,0.0,0.0,-4.304407713484615e-06,1.4323754128631183e-06,-1.0,2.978128118225065e-06,0.0004046143250775458,0.02286482834688286,2.024745962447838e-05,3.03392053135898e-06,6.2458547920307694e-06,1
000000476640.png,-0.010438673708920154,5.421494267840443e-05,-2846.0,0.00010843479916311516,0.0003080985915492884,3.7291862967081535e-07,84.0,7.458376471980444e-07,-2.5674882629056484e-05,-4.708569367739557e-10,-7.0,-9.417137070144577e-10,-2.9342723004699423e-05,1.183868665322052e-07,-8.0,2.367750180365391e-07,-0.0003704518779342747,4.479146917582555e-05,-101.0,9.00233592845412e-05,0.0008582746478872361,-0.00010535774616890481,234.0,-0.00021178363337848172,0.0002127347417840708,-7.934793633185278e-05,58.0,-0.0001667380236022309,-0.00011370305164319638,-0.00010187191214761776,-31.0,-0.0003300315113465291,0.0104386737089186,0.05460670806667167,0.00028464813401107847,-0.0005410838646918714,-0.0005524149346651797,1
000000278415.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
000000317852.png,0.00023053278688522916,-4.1428921606800895e-05,63.0,-8.37675160759721e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023053278690099432,0.05541829105368379,-0.0005997881382677761,6.935254358575449e-06,4.185844228787872e-06,1
000000541057.png,0.0010481770833333237,-4.572126598434423e-07,322.0,-9.144257130389022e-07,0.0004134114583333459,8.141729567201494e-07,127.0,1.6283481113488207e-06,-1.6276041666651864e-05,3.867679260194379e-09,-5.0,7.735358353855304e-09,0.0018652343750000244,3.546495437625752e-05,573.0,7.093854044415426e-05,-0.0015071614583332948,-9.220079845845275e-05,-463.0,-0.00018463229014009652,-0.002223307291666643,-0.00021004898283213946,-683.0,-0.00042135529620823675,0.0032259114583333415,0.0005975391917760753,991.0,0.0012090392261541183,0.00034505208333329707,5.030661688906757e-05,106.0,0.00010133534731915361,0.17209635416666913,1.1796293921565848,-0.0007375921145733599,0.0019338950369763713,0.0007641501848909549,2
000000190233.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
000000119473.png,-0.0003293325526931845,-4.772236932570895e-07,-90.0,-9.544480888967755e-07,-8.782201405155288e-05,-2.9565373621531776e-08,-24.0,-5.913074951902075e-08,-0.001683255269320838,-1.0742085735149232e-05,-460.0,-2.1484483428202417e-05,0.0005525468384074417,-1.219412317934876e-05,151.0,-2.4392209335699633e-05,0.00012441451990641283,-5.098955727089738e-08,34.0,-1.0197912092557715e-07,0.0020894320843091174,-0.0002361850355547257,571.0,-0.0004743982567786409,0.0028798302107728158,0.0007603919369099099,787.0,0.0015576866483860696,0.0018771955503512627,0.0008320781930646615,513.0,0.001788128323848781,0.4906249999999943,-0.4965244895347496,-0.00014174612429940225,-7.40207495902867e-05,0.0001450506934044249,2
000000561778.png,-0.0009342447916667052,-2.0527839661721448e-06,-287.0,-4.105575733936995e-06,0.0008398437500000133,-1.0716756184692144e-06,258.0,-2.1433529043823896e-06,-0.00039388020833330817,2.4579048156780914e-06,-121.0,4.9158736952215065e-06,8.138020833325932e-05,-5.748536854865982e-08,25.0,-1.1497075635968912e-07,0.0018261718750000044,-5.357840855921281e-05,561.0,-0.00010718769877482437,0.00014322916666664742,7.78435601125893e-06,44.0,1.5584068356444547e-05,-0.0001595052083332993,2.681317859223875e-05,-49.0,5.414022979144395e-05,2.9296874999973355e-05,-6.681728363128192e-06,9.0,-1.3602671599000082e-05,0.02716471354167993,-4.788409377890275,-0.0019775401013291116,0.00043685845870267137,0.00022236884359205789,2
000000120050.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
