Filename,Label,Text Source,Text Type
000000566367.png,2,metadata/texts\Quran.txt,sentence
000000030584.png,2,metadata/texts\HA.txt,paragraph
000000326129.png,2,metadata/texts\AOTS.txt,full
000000502657.png,0,-,-
000000408118.png,2,metadata/texts\HA.txt,sentence
000000540243.png,2,metadata/texts\AOTS.txt,paragraph
000000119228.png,1,metadata/texts\HA.txt,full
000000029168.png,1,metadata/texts\AOTS.txt,sentence
000000008013.png,2,metadata/texts\Dune.txt,paragraph
000000103350.png,0,-,-
000000466593.png,0,-,-
000000346431.png,2,metadata/texts\AOTS.txt,full
000000363526.png,0,-,-
000000443942.png,2,metadata/texts\AOTS.txt,sentence
000000386150.png,0,-,-
000000195354.png,2,metadata/texts\HA.txt,paragraph
000000557802.png,1,metadata/texts\AOTS.txt,full
000000125937.png,1,metadata/texts\AOTS.txt,sentence
000000095606.png,1,metadata/texts\AOTS.txt,paragraph
000000126087.png,1,metadata/texts\Job.txt,full
000000228879.png,2,metadata/texts\AOTS.txt,sentence
000000029923.png,0,-,-
000000254306.png,1,metadata/texts\Dune.txt,paragraph
000000332673.png,0,-,-
000000089509.png,0,-,-
000000518449.png,2,metadata/texts\HA.txt,full
000000150083.png,2,metadata/texts\Job.txt,sentence
000000318739.png,1,metadata/texts\Quran.txt,paragraph
000000011416.png,0,-,-
000000337345.png,2,metadata/texts\HA.txt,full
000000409096.png,0,-,-
000000279389.png,1,metadata/texts\HA.txt,sentence
000000273275.png,2,metadata/texts\HA.txt,paragraph
000000370651.png,2,metadata/texts\Job.txt,full
000000520985.png,2,metadata/texts\Job.txt,sentence
000000264334.png,0,-,-
000000232520.png,2,metadata/texts\Quran.txt,paragraph
000000125465.png,1,metadata/texts\HA.txt,full
000000168469.png,2,metadata/texts\Job.txt,sentence
000000203536.png,2,metadata/texts\HA.txt,paragraph
000000170369.png,1,metadata/texts\Job.txt,full
000000043820.png,1,metadata/texts\AOTS.txt,sentence
000000310570.png,0,-,-
000000364156.png,0,-,-
000000577010.png,2,metadata/texts\Quran.txt,paragraph
000000124922.png,2,metadata/texts\Quran.txt,full
000000288191.png,0,-,-
000000399163.png,0,-,-
000000213727.png,0,-,-
000000461804.png,0,-,-
000000049669.png,1,metadata/texts\Dune.txt,sentence
000000063752.png,1,metadata/texts\AOTS.txt,paragraph
000000512532.png,1,metadata/texts\Quran.txt,full
000000433922.png,2,metadata/texts\Quran.txt,sentence
000000118782.png,0,-,-
000000414944.png,0,-,-
000000197182.png,1,metadata/texts\AOTS.txt,paragraph
000000001819.png,0,-,-
000000389659.png,2,metadata/texts\Dune.txt,full
000000347522.png,2,metadata/texts\Dune.txt,sentence
000000221001.png,0,-,-
000000475288.png,2,metadata/texts\Job.txt,paragraph
000000557189.png,2,metadata/texts\Job.txt,full
000000259089.png,0,-,-
000000110304.png,0,-,-
000000442409.png,1,metadata/texts\HA.txt,sentence
000000138313.png,2,metadata/texts\Job.txt,paragraph
000000513313.png,1,metadata/texts\HA.txt,full
000000366949.png,2,metadata/texts\Quran.txt,sentence
000000159647.png,2,metadata/texts\HA.txt,paragraph
000000349015.png,2,metadata/texts\AOTS.txt,full
000000330657.png,2,metadata/texts\AOTS.txt,sentence
000000189242.png,1,metadata/texts\AOTS.txt,paragraph
000000475831.png,0,-,-
000000184339.png,0,-,-
000000498429.png,2,metadata/texts\Dune.txt,full
000000075681.png,0,-,-
000000217004.png,1,metadata/texts\HA.txt,sentence
000000405919.png,2,metadata/texts\Quran.txt,paragraph
000000519131.png,1,metadata/texts\AOTS.txt,full
000000345369.png,1,metadata/texts\Dune.txt,sentence
000000442617.png,2,metadata/texts\HA.txt,paragraph
000000240032.png,1,metadata/texts\HA.txt,full
000000192857.png,2,metadata/texts\HA.txt,sentence
000000154761.png,2,metadata/texts\Job.txt,paragraph
000000139807.png,0,-,-
000000323194.png,0,-,-
000000572637.png,0,-,-
000000304198.png,0,-,-
000000121552.png,2,metadata/texts\Quran.txt,full
000000194369.png,2,metadata/texts\Quran.txt,sentence
000000344562.png,1,metadata/texts\Dune.txt,paragraph
000000377163.png,0,-,-
000000089338.png,0,-,-
000000495674.png,1,metadata/texts\AOTS.txt,full
000000248947.png,2,metadata/texts\HA.txt,sentence
000000298866.png,1,metadata/texts\AOTS.txt,paragraph
000000307988.png,0,-,-
000000219054.png,2,metadata/texts\AOTS.txt,full
000000092460.png,2,metadata/texts\Job.txt,sentence
000000151477.png,0,-,-
000000339888.png,2,metadata/texts\AOTS.txt,paragraph
000000427623.png,1,metadata/texts\AOTS.txt,full
000000015676.png,1,metadata/texts\HA.txt,sentence
000000185128.png,0,-,-
000000577754.png,0,-,-
000000285368.png,2,metadata/texts\Quran.txt,paragraph
000000191258.png,2,metadata/texts\AOTS.txt,full
000000331048.png,1,metadata/texts\HA.txt,sentence
000000077289.png,1,metadata/texts\AOTS.txt,paragraph
000000394846.png,0,-,-
000000511441.png,1,metadata/texts\Dune.txt,full
000000571436.png,2,metadata/texts\Job.txt,sentence
000000060575.png,0,-,-
000000221986.png,2,metadata/texts\HA.txt,paragraph
000000270905.png,1,metadata/texts\HA.txt,full
000000373763.png,1,metadata/texts\HA.txt,sentence
000000067642.png,0,-,-
000000345176.png,1,metadata/texts\Job.txt,paragraph
000000296516.png,0,-,-
000000360134.png,0,-,-
000000378881.png,0,-,-
000000027096.png,2,metadata/texts\Job.txt,full
000000153331.png,1,metadata/texts\AOTS.txt,sentence
000000021159.png,2,metadata/texts\AOTS.txt,paragraph
000000102092.png,2,metadata/texts\HA.txt,full
000000578799.png,1,metadata/texts\Quran.txt,sentence
000000229029.png,1,metadata/texts\HA.txt,paragraph
000000457399.png,0,-,-
000000027411.png,1,metadata/texts\HA.txt,full
000000480704.png,1,metadata/texts\Job.txt,sentence
000000173123.png,2,metadata/texts\AOTS.txt,paragraph
000000227640.png,1,metadata/texts\HA.txt,full
000000247610.png,1,metadata/texts\Dune.txt,sentence
000000343378.png,0,-,-
000000548448.png,1,metadata/texts\HA.txt,paragraph
000000259779.png,2,metadata/texts\Quran.txt,full
000000194086.png,0,-,-
000000151275.png,1,metadata/texts\AOTS.txt,sentence
000000133952.png,0,-,-
000000073145.png,1,metadata/texts\Quran.txt,paragraph
000000117688.png,1,metadata/texts\AOTS.txt,full
000000235011.png,2,metadata/texts\Quran.txt,sentence
000000236146.png,0,-,-
000000305111.png,0,-,-
000000236405.png,2,metadata/texts\Dune.txt,paragraph
000000193865.png,0,-,-
000000054035.png,0,-,-
000000362366.png,0,-,-
000000061360.png,2,metadata/texts\Quran.txt,full
000000578476.png,0,-,-
000000357447.png,2,metadata/texts\AOTS.txt,sentence
000000295919.png,1,metadata/texts\AOTS.txt,paragraph
000000177203.png,2,metadata/texts\AOTS.txt,full
000000130611.png,1,metadata/texts\Quran.txt,sentence
000000515994.png,1,metadata/texts\AOTS.txt,paragraph
000000118464.png,2,metadata/texts\Quran.txt,full
000000132323.png,1,metadata/texts\AOTS.txt,sentence
000000161849.png,2,metadata/texts\Job.txt,paragraph
000000007273.png,1,metadata/texts\Job.txt,full
000000261891.png,0,-,-
000000441811.png,1,metadata/texts\Dune.txt,sentence
000000101062.png,1,metadata/texts\Quran.txt,paragraph
000000495259.png,0,-,-
000000014994.png,1,metadata/texts\HA.txt,full
000000458636.png,2,metadata/texts\HA.txt,sentence
000000509491.png,2,metadata/texts\Dune.txt,paragraph
000000065811.png,2,metadata/texts\HA.txt,full
000000488603.png,2,metadata/texts\Quran.txt,sentence
000000562707.png,1,metadata/texts\HA.txt,paragraph
000000457610.png,1,metadata/texts\HA.txt,full
000000392619.png,1,metadata/texts\Dune.txt,sentence
000000196386.png,1,metadata/texts\Job.txt,paragraph
000000352879.png,1,metadata/texts\Job.txt,full
000000255136.png,2,metadata/texts\Job.txt,sentence
000000552514.png,1,metadata/texts\Job.txt,paragraph
000000313775.png,0,-,-
000000416797.png,1,metadata/texts\Quran.txt,full
000000332569.png,0,-,-
000000416988.png,1,metadata/texts\Quran.txt,sentence
000000367447.png,2,metadata/texts\AOTS.txt,paragraph
000000056966.png,0,-,-
000000526412.png,1,metadata/texts\Dune.txt,full
000000540510.png,2,metadata/texts\Job.txt,sentence
000000097959.png,0,-,-
000000187987.png,1,metadata/texts\Quran.txt,paragraph
000000406806.png,0,-,-
000000473238.png,0,-,-
000000211187.png,1,metadata/texts\Job.txt,full
000000574838.png,2,metadata/texts\AOTS.txt,sentence
000000465031.png,2,metadata/texts\Dune.txt,paragraph
000000534100.png,2,metadata/texts\Job.txt,full
000000070984.png,2,metadata/texts\AOTS.txt,sentence
000000505473.png,2,metadata/texts\HA.txt,paragraph
000000303874.png,1,metadata/texts\Quran.txt,full
000000414841.png,1,metadata/texts\HA.txt,sentence
000000550584.png,2,metadata/texts\HA.txt,paragraph
000000478165.png,0,-,-
000000261368.png,2,metadata/texts\AOTS.txt,full
000000309594.png,2,metadata/texts\Job.txt,sentence
000000289661.png,1,metadata/texts\Job.txt,paragraph
000000066332.png,1,metadata/texts\Quran.txt,full
000000484967.png,0,-,-
000000169424.png,1,metadata/texts\AOTS.txt,sentence
000000482988.png,0,-,-
000000289768.png,2,metadata/texts\Quran.txt,paragraph
000000217505.png,2,metadata/texts\HA.txt,full
000000253423.png,2,metadata/texts\AOTS.txt,sentence
000000028807.png,1,metadata/texts\AOTS.txt,paragraph
000000474392.png,1,metadata/texts\Quran.txt,full
000000462016.png,1,metadata/texts\Quran.txt,sentence
000000143828.png,2,metadata/texts\Quran.txt,paragraph
000000228581.png,0,-,-
000000445391.png,1,metadata/texts\Dune.txt,full
000000275188.png,1,metadata/texts\Job.txt,sentence
000000315167.png,0,-,-
000000259921.png,0,-,-
000000365742.png,0,-,-
000000079149.png,1,metadata/texts\Quran.txt,paragraph
000000409827.png,1,metadata/texts\AOTS.txt,full
000000316409.png,2,metadata/texts\Dune.txt,sentence
000000064695.png,0,-,-
000000319564.png,2,metadata/texts\Job.txt,paragraph
000000284293.png,1,metadata/texts\Job.txt,full
000000385917.png,2,metadata/texts\Quran.txt,sentence
000000438372.png,1,metadata/texts\Quran.txt,paragraph
000000181239.png,2,metadata/texts\Dune.txt,full
000000580383.png,0,-,-
000000161335.png,1,metadata/texts\Quran.txt,sentence
000000516944.png,0,-,-
000000426048.png,2,metadata/texts\HA.txt,paragraph
000000233794.png,0,-,-
000000099366.png,1,metadata/texts\AOTS.txt,full
000000543283.png,1,metadata/texts\Job.txt,sentence
000000452929.png,2,metadata/texts\HA.txt,paragraph
000000048885.png,2,metadata/texts\Quran.txt,full
000000145224.png,2,metadata/texts\HA.txt,sentence
000000069462.png,0,-,-
000000239944.png,2,metadata/texts\Job.txt,paragraph
000000185734.png,0,-,-
000000097664.png,0,-,-
000000089744.png,1,metadata/texts\Dune.txt,full
000000576406.png,1,metadata/texts\Job.txt,sentence
000000403158.png,1,metadata/texts\Job.txt,paragraph
000000313607.png,2,metadata/texts\HA.txt,full
000000077933.png,0,-,-
000000463957.png,1,metadata/texts\HA.txt,sentence
000000234365.png,2,metadata/texts\HA.txt,paragraph
000000208953.png,2,metadata/texts\HA.txt,full
000000259657.png,1,metadata/texts\AOTS.txt,sentence
000000420157.png,1,metadata/texts\AOTS.txt,paragraph
000000205623.png,2,metadata/texts\AOTS.txt,full
000000347366.png,2,metadata/texts\Quran.txt,sentence
000000303724.png,2,metadata/texts\Dune.txt,paragraph
000000411483.png,0,-,-
000000290407.png,2,metadata/texts\HA.txt,full
000000270378.png,2,metadata/texts\HA.txt,sentence
000000359597.png,1,metadata/texts\HA.txt,paragraph
000000303470.png,1,metadata/texts\AOTS.txt,full
000000554278.png,2,metadata/texts\AOTS.txt,sentence
000000484630.png,1,metadata/texts\HA.txt,paragraph
000000167000.png,2,metadata/texts\AOTS.txt,full
000000533021.png,1,metadata/texts\Dune.txt,sentence
000000531984.png,2,metadata/texts\AOTS.txt,paragraph
000000387988.png,2,metadata/texts\Dune.txt,full
000000140930.png,0,-,-
000000257665.png,1,metadata/texts\Dune.txt,sentence
000000483109.png,1,metadata/texts\Dune.txt,paragraph
000000287818.png,1,metadata/texts\HA.txt,full
000000183514.png,0,-,-
000000302968.png,2,metadata/texts\Quran.txt,sentence
000000242627.png,0,-,-
000000251749.png,0,-,-
000000426366.png,1,metadata/texts\HA.txt,paragraph
000000256999.png,1,metadata/texts\AOTS.txt,full
000000273006.png,1,metadata/texts\Dune.txt,sentence
000000115622.png,2,metadata/texts\Dune.txt,paragraph
000000029258.png,0,-,-
000000178454.png,1,metadata/texts\AOTS.txt,full
000000188337.png,1,metadata/texts\HA.txt,sentence
000000174681.png,1,metadata/texts\Dune.txt,paragraph
000000259552.png,0,-,-
000000381325.png,1,metadata/texts\AOTS.txt,full
000000231185.png,2,metadata/texts\Job.txt,sentence
000000410564.png,2,metadata/texts\AOTS.txt,paragraph
000000545504.png,2,metadata/texts\Job.txt,full
000000494120.png,2,metadata/texts\Quran.txt,sentence
000000258618.png,1,metadata/texts\Job.txt,paragraph
000000235903.png,2,metadata/texts\Quran.txt,full
000000500022.png,1,metadata/texts\Dune.txt,sentence
000000470084.png,1,metadata/texts\Job.txt,paragraph
000000535068.png,1,metadata/texts\Quran.txt,full
000000318011.png,0,-,-
000000472909.png,0,-,-
000000519961.png,2,metadata/texts\HA.txt,sentence
000000276456.png,1,metadata/texts\AOTS.txt,paragraph
000000453671.png,2,metadata/texts\Dune.txt,full
000000537147.png,1,metadata/texts\Quran.txt,sentence
000000117177.png,2,metadata/texts\Quran.txt,paragraph
000000142195.png,1,metadata/texts\AOTS.txt,full
000000040644.png,1,metadata/texts\Job.txt,sentence
000000041760.png,1,metadata/texts\Dune.txt,paragraph
000000357726.png,2,metadata/texts\AOTS.txt,full
000000146966.png,1,metadata/texts\Quran.txt,sentence
000000509284.png,2,metadata/texts\AOTS.txt,paragraph
000000363003.png,0,-,-
000000570135.png,0,-,-
000000371265.png,1,metadata/texts\HA.txt,full
000000463080.png,1,metadata/texts\Dune.txt,sentence
000000133801.png,0,-,-
000000568889.png,0,-,-
000000275319.png,0,-,-
000000006479.png,1,metadata/texts\Job.txt,paragraph
000000277296.png,1,metadata/texts\Dune.txt,full
000000306478.png,2,metadata/texts\Job.txt,sentence
000000455032.png,2,metadata/texts\Dune.txt,paragraph
000000334053.png,0,-,-
000000302883.png,2,metadata/texts\Dune.txt,full
000000105000.png,0,-,-
000000046304.png,2,metadata/texts\Dune.txt,sentence
000000017968.png,1,metadata/texts\Quran.txt,paragraph
000000532767.png,2,metadata/texts\Quran.txt,full
000000224328.png,1,metadata/texts\Dune.txt,sentence
000000479679.png,2,metadata/texts\Quran.txt,paragraph
000000061511.png,0,-,-
000000467418.png,1,metadata/texts\Job.txt,full
000000375981.png,0,-,-
000000160047.png,2,metadata/texts\AOTS.txt,sentence
000000352058.png,2,metadata/texts\Quran.txt,paragraph
000000571751.png,1,metadata/texts\HA.txt,full
000000351391.png,1,metadata/texts\AOTS.txt,sentence
000000075480.png,1,metadata/texts\Dune.txt,paragraph
000000280750.png,2,metadata/texts\HA.txt,full
000000551893.png,2,metadata/texts\Quran.txt,sentence
000000097285.png,2,metadata/texts\HA.txt,paragraph
000000145707.png,0,-,-
000000361826.png,2,metadata/texts\Dune.txt,full
000000234798.png,2,metadata/texts\Quran.txt,sentence
000000034135.png,1,metadata/texts\Job.txt,paragraph
000000505734.png,0,-,-
000000330520.png,1,metadata/texts\HA.txt,full
000000308239.png,2,metadata/texts\Dune.txt,sentence
000000551113.png,0,-,-
000000503413.png,0,-,-
000000550921.png,1,metadata/texts\AOTS.txt,paragraph
000000193627.png,0,-,-
000000058003.png,1,metadata/texts\HA.txt,full
000000433207.png,2,metadata/texts\Dune.txt,sentence
000000160107.png,2,metadata/texts\Quran.txt,paragraph
000000384969.png,2,metadata/texts\HA.txt,full
000000260853.png,0,-,-
000000499075.png,0,-,-
000000238644.png,2,metadata/texts\Quran.txt,sentence
000000260130.png,1,metadata/texts\HA.txt,paragraph
000000360892.png,0,-,-
000000162342.png,2,metadata/texts\Quran.txt,full
000000191555.png,1,metadata/texts\Dune.txt,sentence
000000492044.png,0,-,-
000000183383.png,1,metadata/texts\HA.txt,paragraph
000000372416.png,2,metadata/texts\Job.txt,full
000000240491.png,1,metadata/texts\Job.txt,sentence
000000369218.png,0,-,-
000000544468.png,0,-,-
000000449181.png,1,metadata/texts\Quran.txt,paragraph
000000449538.png,1,metadata/texts\AOTS.txt,full
000000160750.png,0,-,-
000000285503.png,0,-,-
000000138140.png,1,metadata/texts\HA.txt,sentence
000000452723.png,0,-,-
000000153066.png,2,metadata/texts\HA.txt,paragraph
000000042379.png,2,metadata/texts\HA.txt,full
000000380727.png,0,-,-
000000062494.png,2,metadata/texts\Quran.txt,sentence
000000103101.png,1,metadata/texts\AOTS.txt,paragraph
000000314382.png,1,metadata/texts\HA.txt,full
000000116945.png,2,metadata/texts\AOTS.txt,sentence
000000188155.png,1,metadata/texts\Dune.txt,paragraph
000000217999.png,1,metadata/texts\AOTS.txt,full
000000172008.png,1,metadata/texts\Quran.txt,sentence
000000149189.png,1,metadata/texts\Quran.txt,paragraph
000000044537.png,2,metadata/texts\Dune.txt,full
000000308408.png,1,metadata/texts\AOTS.txt,sentence
000000048466.png,1,metadata/texts\AOTS.txt,paragraph
000000046601.png,2,metadata/texts\Quran.txt,full
000000208700.png,1,metadata/texts\AOTS.txt,sentence
000000291248.png,0,-,-
000000005017.png,0,-,-
000000375395.png,2,metadata/texts\Job.txt,paragraph
000000424415.png,2,metadata/texts\Dune.txt,full
000000082891.png,0,-,-
000000500406.png,2,metadata/texts\Job.txt,sentence
000000169687.png,1,metadata/texts\Job.txt,paragraph
000000533272.png,0,-,-
000000339482.png,0,-,-
000000521397.png,0,-,-
000000082534.png,0,-,-
000000202771.png,2,metadata/texts\AOTS.txt,full
000000358897.png,1,metadata/texts\AOTS.txt,sentence
000000390054.png,1,metadata/texts\Job.txt,paragraph
000000477232.png,1,metadata/texts\HA.txt,full
000000330200.png,2,metadata/texts\HA.txt,sentence
000000510338.png,0,-,-
000000525925.png,1,metadata/texts\Job.txt,paragraph
000000290090.png,0,-,-
000000029440.png,1,metadata/texts\Quran.txt,full
000000083365.png,2,metadata/texts\HA.txt,sentence
000000227287.png,1,metadata/texts\Job.txt,paragraph
000000514473.png,1,metadata/texts\HA.txt,full
000000129291.png,2,metadata/texts\Quran.txt,sentence
000000220517.png,2,metadata/texts\Dune.txt,paragraph
000000027684.png,2,metadata/texts\AOTS.txt,full
000000433106.png,0,-,-
000000350783.png,1,metadata/texts\Dune.txt,sentence
000000067064.png,1,metadata/texts\AOTS.txt,paragraph
000000266330.png,1,metadata/texts\Quran.txt,full
000000497517.png,0,-,-
000000155472.png,0,-,-
000000237612.png,0,-,-
000000141410.png,1,metadata/texts\Dune.txt,sentence
000000413759.png,2,metadata/texts\Job.txt,paragraph
000000341268.png,1,metadata/texts\Dune.txt,full
000000510743.png,2,metadata/texts\Dune.txt,sentence
000000552653.png,2,metadata/texts\AOTS.txt,paragraph
000000388949.png,2,metadata/texts\Dune.txt,full
000000359881.png,2,metadata/texts\Dune.txt,sentence
000000238283.png,2,metadata/texts\Job.txt,paragraph
000000219205.png,2,metadata/texts\HA.txt,full
000000015464.png,1,metadata/texts\AOTS.txt,sentence
000000119375.png,1,metadata/texts\AOTS.txt,paragraph
000000240341.png,1,metadata/texts\AOTS.txt,full
000000060293.png,0,-,-
000000558218.png,1,metadata/texts\Dune.txt,sentence
000000372169.png,1,metadata/texts\HA.txt,paragraph
000000276598.png,0,-,-
000000115833.png,2,metadata/texts\AOTS.txt,full
000000528193.png,2,metadata/texts\Quran.txt,sentence
000000281817.png,0,-,-
000000121067.png,0,-,-
000000374750.png,1,metadata/texts\Dune.txt,paragraph
000000101737.png,0,-,-
000000063187.png,1,metadata/texts\HA.txt,full
000000324309.png,1,metadata/texts\AOTS.txt,sentence
000000023809.png,0,-,-
000000526691.png,1,metadata/texts\Quran.txt,paragraph
000000025152.png,2,metadata/texts\Dune.txt,full
000000277803.png,0,-,-
000000394345.png,0,-,-
000000423486.png,0,-,-
000000346969.png,0,-,-
000000260615.png,1,metadata/texts\AOTS.txt,sentence
000000175865.png,0,-,-
000000152308.png,2,metadata/texts\HA.txt,paragraph
000000286776.png,1,metadata/texts\Job.txt,full
000000461406.png,0,-,-
000000329567.png,1,metadata/texts\AOTS.txt,sentence
000000335528.png,1,metadata/texts\Job.txt,paragraph
000000379036.png,1,metadata/texts\HA.txt,full
000000141640.png,2,metadata/texts\AOTS.txt,sentence
000000135230.png,0,-,-
000000230239.png,0,-,-
000000067242.png,2,metadata/texts\Job.txt,paragraph
000000447963.png,2,metadata/texts\Job.txt,full
000000333070.png,0,-,-
000000404694.png,0,-,-
000000081580.png,0,-,-
000000340543.png,2,metadata/texts\Job.txt,sentence
000000172471.png,0,-,-
000000013958.png,0,-,-
000000155856.png,0,-,-
000000334737.png,2,metadata/texts\AOTS.txt,paragraph
000000408932.png,0,-,-
000000422196.png,0,-,-
000000036647.png,0,-,-
000000023700.png,2,metadata/texts\Dune.txt,full
000000295191.png,0,-,-
000000481871.png,1,metadata/texts\HA.txt,sentence
000000544586.png,1,metadata/texts\HA.txt,paragraph
000000496236.png,1,metadata/texts\Job.txt,full
000000403945.png,0,-,-
000000410257.png,0,-,-
000000085246.png,0,-,-
000000073958.png,2,metadata/texts\HA.txt,sentence
000000158837.png,1,metadata/texts\Dune.txt,paragraph
000000357234.png,0,-,-
000000097098.png,0,-,-
000000090819.png,2,metadata/texts\HA.txt,full
000000114605.png,2,metadata/texts\HA.txt,sentence
000000470180.png,0,-,-
000000043630.png,2,metadata/texts\Quran.txt,paragraph
000000342733.png,2,metadata/texts\AOTS.txt,full
000000175128.png,1,metadata/texts\Job.txt,sentence
000000545256.png,2,metadata/texts\AOTS.txt,paragraph
000000027576.png,2,metadata/texts\Dune.txt,full
000000085664.png,0,-,-
000000565123.png,0,-,-
000000118079.png,0,-,-
000000354986.png,1,metadata/texts\HA.txt,sentence
000000266849.png,2,metadata/texts\Job.txt,paragraph
000000414021.png,1,metadata/texts\AOTS.txt,full
000000284467.png,2,metadata/texts\Dune.txt,sentence
000000051019.png,0,-,-
000000013181.png,0,-,-
000000515290.png,2,metadata/texts\Quran.txt,paragraph
000000162219.png,0,-,-
000000201964.png,1,metadata/texts\Quran.txt,full
000000208330.png,0,-,-
000000555142.png,2,metadata/texts\Job.txt,sentence
000000581908.png,1,metadata/texts\Job.txt,paragraph
000000214922.png,0,-,-
000000041917.png,0,-,-
000000097390.png,1,metadata/texts\AOTS.txt,full
000000466185.png,0,-,-
000000419034.png,0,-,-
000000410941.png,2,metadata/texts\Dune.txt,sentence
000000391649.png,0,-,-
000000009390.png,2,metadata/texts\Quran.txt,paragraph
000000029025.png,2,metadata/texts\Quran.txt,full
000000252466.png,2,metadata/texts\Quran.txt,sentence
000000528419.png,0,-,-
000000147463.png,0,-,-
000000160627.png,2,metadata/texts\Job.txt,paragraph
000000391261.png,1,metadata/texts\HA.txt,full
000000284719.png,2,metadata/texts\Job.txt,sentence
000000529971.png,1,metadata/texts\Dune.txt,paragraph
000000310276.png,0,-,-
000000064895.png,0,-,-
000000441235.png,0,-,-
000000444317.png,2,metadata/texts\Job.txt,full
000000225077.png,1,metadata/texts\Quran.txt,sentence
000000269361.png,0,-,-
000000440323.png,1,metadata/texts\AOTS.txt,paragraph
000000511018.png,2,metadata/texts\AOTS.txt,full
000000126386.png,0,-,-
000000401530.png,0,-,-
000000523652.png,1,metadata/texts\HA.txt,sentence
000000367054.png,0,-,-
000000272731.png,2,metadata/texts\HA.txt,paragraph
000000195001.png,0,-,-
000000371381.png,0,-,-
000000063008.png,0,-,-
000000301723.png,0,-,-
000000319245.png,0,-,-
000000027924.png,2,metadata/texts\Dune.txt,full
000000257827.png,1,metadata/texts\Dune.txt,sentence
000000158980.png,0,-,-
000000448550.png,1,metadata/texts\Quran.txt,paragraph
000000543107.png,1,metadata/texts\AOTS.txt,full
000000525679.png,1,metadata/texts\HA.txt,sentence
000000521688.png,2,metadata/texts\Dune.txt,paragraph
000000141550.png,2,metadata/texts\AOTS.txt,full
000000012035.png,2,metadata/texts\HA.txt,sentence
000000310924.png,0,-,-
000000539062.png,0,-,-
000000569537.png,1,metadata/texts\Dune.txt,paragraph
000000126710.png,1,metadata/texts\HA.txt,full
000000316753.png,0,-,-
000000511238.png,2,metadata/texts\Quran.txt,sentence
000000432110.png,1,metadata/texts\AOTS.txt,paragraph
000000233228.png,2,metadata/texts\Job.txt,full
000000371152.png,0,-,-
000000258524.png,2,metadata/texts\HA.txt,sentence
000000192446.png,0,-,-
000000051974.png,1,metadata/texts\AOTS.txt,paragraph
000000299088.png,1,metadata/texts\AOTS.txt,full
000000371921.png,1,metadata/texts\Dune.txt,sentence
000000498135.png,1,metadata/texts\HA.txt,paragraph
000000428545.png,2,metadata/texts\Job.txt,full
000000381090.png,2,metadata/texts\AOTS.txt,sentence
000000134976.png,0,-,-
000000555829.png,0,-,-
000000353192.png,0,-,-
000000227135.png,2,metadata/texts\HA.txt,paragraph
000000434451.png,2,metadata/texts\Dune.txt,full
000000178147.png,0,-,-
000000260506.png,2,metadata/texts\AOTS.txt,sentence
000000165511.png,0,-,-
000000562542.png,1,metadata/texts\Quran.txt,paragraph
000000294230.png,1,metadata/texts\AOTS.txt,full
000000536379.png,1,metadata/texts\Dune.txt,sentence
000000020040.png,2,metadata/texts\AOTS.txt,paragraph
000000105832.png,2,metadata/texts\AOTS.txt,full
000000536844.png,1,metadata/texts\HA.txt,sentence
000000108824.png,1,metadata/texts\Job.txt,paragraph
000000188714.png,0,-,-
000000288915.png,0,-,-
000000430886.png,2,metadata/texts\HA.txt,full
000000356156.png,2,metadata/texts\Job.txt,sentence
000000499231.png,2,metadata/texts\Job.txt,paragraph
000000546505.png,0,-,-
000000267364.png,2,metadata/texts\Dune.txt,full
000000237053.png,2,metadata/texts\Quran.txt,sentence
000000142078.png,1,metadata/texts\AOTS.txt,paragraph
000000460065.png,1,metadata/texts\Job.txt,full
000000215010.png,1,metadata/texts\AOTS.txt,sentence
000000494661.png,1,metadata/texts\Dune.txt,paragraph
000000096786.png,2,metadata/texts\Dune.txt,full
000000530974.png,0,-,-
000000370182.png,2,metadata/texts\Dune.txt,sentence
000000580038.png,0,-,-
000000410127.png,2,metadata/texts\AOTS.txt,paragraph
000000364503.png,0,-,-
000000242177.png,0,-,-
000000124114.png,2,metadata/texts\Job.txt,full
000000344355.png,2,metadata/texts\Job.txt,sentence
000000159849.png,2,metadata/texts\HA.txt,paragraph
000000568140.png,2,metadata/texts\AOTS.txt,full
000000188874.png,2,metadata/texts\Quran.txt,sentence
000000380923.png,0,-,-
000000161964.png,2,metadata/texts\Dune.txt,paragraph
000000479962.png,1,metadata/texts\AOTS.txt,full
000000297577.png,2,metadata/texts\Dune.txt,sentence
000000025806.png,1,metadata/texts\AOTS.txt,paragraph
000000072301.png,0,-,-
000000515154.png,2,metadata/texts\Job.txt,full
000000292987.png,2,metadata/texts\HA.txt,sentence
000000322058.png,1,metadata/texts\HA.txt,paragraph
000000554975.png,1,metadata/texts\Job.txt,full
000000192033.png,1,metadata/texts\Dune.txt,sentence
000000362687.png,1,metadata/texts\Job.txt,paragraph
000000248764.png,0,-,-
000000239690.png,2,metadata/texts\AOTS.txt,full
000000039795.png,0,-,-
000000120568.png,1,metadata/texts\Job.txt,sentence
000000444406.png,0,-,-
000000004440.png,1,metadata/texts\HA.txt,paragraph
000000214203.png,1,metadata/texts\AOTS.txt,full
000000011023.png,1,metadata/texts\Dune.txt,sentence
000000556531.png,2,metadata/texts\HA.txt,paragraph
000000264682.png,2,metadata/texts\Job.txt,full
